solution_id,seed,f1,f2,f3,scheduled,unscheduled,permutation_valid,feasible
1,579362555,10455.0,1597.75,63.18015016731749,237,43,True,True
2,579362555,10456.0,1592.75,64.49716826041403,237,43,True,True
3,579362555,10557.0,1512.75,68.21560869378101,236,44,True,True
4,579362555,10573.0,1608.0,60.60281890259911,237,43,True,True
5,579362555,10577.0,1614.75,58.53648513686592,237,43,True,True
6,579362555,10587.0,1533.25,66.89211463842003,236,44,True,True
7,579362555,10667.0,1596.5,61.05223823997734,237,43,True,True
8,579362555,10670.0,1732.0,57.893265708686535,237,43,True,True
9,579362555,10706.0,1644.25,56.60076549549856,237,43,True,True
10,1302740407,10731.0,1940.25,40.080318652160216,237,43,True,True
11,1357791198,10759.0,1664.5,41.46474403264743,238,42,True,True
12,1357791198,10762.0,1858.0,41.42072972473636,238,42,True,True
13,1097657231,10763.0,1494.75,52.701549918292315,236,44,True,True
14,5880883,10791.0,1575.0,45.48083947968817,237,43,True,True
15,5880883,10815.0,1535.75,45.52552684408467,237,43,True,True
16,1302740407,10844.0,1894.0,33.50900147486563,238,42,True,True
17,1302740407,10844.0,1895.5,33.412326228311024,238,42,True,True
18,1357791198,10872.0,1577.5,40.247524942526034,238,42,True,True
19,1357791198,10897.0,1866.75,39.60162346187103,238,42,True,True
20,1097657231,10915.0,1370.25,45.65255099935855,237,43,True,True
21,1302740407,10952.0,1619.25,32.094120576300966,238,42,True,True
22,35492826,10953.0,1415.5,45.31167181345774,237,43,True,True
23,1302740407,10957.0,1911.5,31.487120034564498,238,42,True,True
24,1097657231,10985.0,1498.75,39.7184978683796,238,42,True,True
25,1302740407,10985.0,1938.25,31.12091543528853,238,42,True,True
26,1097657231,10989.0,1365.5,44.03660864733324,237,43,True,True
27,579362555,11015.0,1462.0,43.98318024359887,237,43,True,True
28,1357791198,11023.0,1741.0,28.974296063207436,238,42,True,True
29,1302740407,11030.0,1728.25,31.998399540295896,238,42,True,True
30,579362555,11060.0,1579.0,35.67900409167629,237,43,True,True
31,1097657231,11102.0,1377.25,39.7240078838141,237,43,True,True
32,1357791198,11107.0,1809.0,28.259482889890727,238,42,True,True
33,5880883,11114.0,1441.0,33.4889963846383,237,43,True,True
34,5880883,11129.0,1474.0,33.401738608245594,237,43,True,True
35,1097657231,11182.0,1362.25,33.302444906524634,237,43,True,True
36,1357791198,11186.0,1686.75,27.35708408521492,238,42,True,True
37,35492826,11199.0,1353.5,48.26847493613481,237,43,True,True
38,1302740407,11211.0,1861.5,24.36626721512328,238,42,True,True
39,35492826,11215.0,1358.25,46.73056231568129,237,43,True,True
40,1357791198,11220.0,1694.25,26.192474714148148,238,42,True,True
41,579362555,11238.0,1330.0,49.567485639011664,237,43,True,True
42,5880883,11239.0,1484.5,31.008939040405483,237,43,True,True
43,5880883,11239.0,1525.5,30.424339092564374,237,43,True,True
44,1357791198,11249.0,1643.0,30.296183685256587,237,43,True,True
45,1302740407,11324.0,1910.75,21.56321648864638,238,42,True,True
46,579362555,11327.0,1443.5,30.682591232811642,237,43,True,True
47,1357791198,11336.0,1820.5,24.805775626335667,238,42,True,True
48,1357791198,11347.0,1802.0,24.119693490982677,238,42,True,True
49,1357791198,11349.0,1852.0,20.72024877254733,238,42,True,True
50,5880883,11355.0,1440.0,29.377779720478323,237,43,True,True
51,5880883,11355.0,1572.0,27.131255206428484,237,43,True,True
52,1097657231,11359.0,1378.5,31.705914589046472,237,43,True,True
53,1302740407,11404.0,1991.25,20.088635326861336,238,42,True,True
54,5880883,11406.0,1558.25,29.04840040004449,237,43,True,True
55,1357791198,11427.0,1761.0,23.58141240084048,238,42,True,True
56,5880883,11445.0,1499.25,26.71524064684372,237,43,True,True
57,1357791198,11446.0,1816.0,19.974816593001545,238,42,True,True
58,1097657231,11466.0,1378.5,25.755796233064604,237,43,True,True
59,1357791198,11471.0,1654.25,24.56217627643729,238,42,True,True
60,1302740407,11473.0,1714.0,18.794632196347393,238,42,True,True
61,1097657231,11484.0,1369.5,30.262818781659327,237,43,True,True
62,1960127675,11519.0,1554.25,25.591160799908486,237,43,True,True
63,5880883,11554.0,1516.25,25.377657774715,237,43,True,True
64,1357791198,11580.0,1646.25,22.16713244928293,238,42,True,True
65,1097657231,11588.0,1319.5,35.890700591897925,237,43,True,True
66,1097657231,11622.0,1310.5,35.47792620631911,237,43,True,True
67,1826701614,11639.0,1582.0,20.43284172395762,238,42,True,True
68,1302740407,11667.0,1798.25,16.45408090943244,238,42,True,True
69,1302740407,11667.0,1981.5,16.308187891610103,238,42,True,True
