instance,configuration,seed,graph_pmx,gls,evaluation_budget,front_size,hv,igd_plus,spread
ot_medium,B_graph_pmx,25,True,False,1500,50,80830767.29189116,77.5609832318566,2919.2138110921305
ot_medium,B_graph_pmx,26,True,False,1500,50,82976711.36997359,64.19994571170224,2233.9013744449603
ot_medium,B_graph_pmx,27,True,False,1500,50,84550031.15573147,47.30095363669313,2117.4742215330384
ot_medium,B_graph_pmx,28,True,False,1500,50,84858428.71259332,39.069615979469354,2210.6554331851703
ot_medium,B_graph_pmx,29,True,False,1500,50,84205017.62246823,41.3576242976053,2361.585231293379
ot_medium,C_gls,0,False,True,1500,50,79015775.58877307,82.84673437818319,2214.9605992116253
ot_medium,C_gls,1,False,True,1500,50,84146081.50781333,53.7956962129565,1957.5432091052282
ot_medium,C_gls,2,False,True,1500,49,81736240.37408547,100.49540460889186,1893.225587393231
ot_medium,C_gls,3,False,True,1500,51,81338115.24508822,61.16582389077405,2449.1944068447265
ot_medium,C_gls,4,False,True,1500,50,84834788.12678231,64.17177120515687,2476.5008889071964
ot_medium,C_gls,5,False,True,1500,50,79370778.98851998,85.53405387172899,1890.2695840657118
ot_medium,C_gls,6,False,True,1500,45,76509038.65169702,93.85890566879348,1892.9652794821598
ot_medium,C_gls,7,False,True,1500,50,77222923.41768117,98.75000638062487,2343.640346010278
ot_medium,C_gls,8,False,True,1500,50,80570368.536214,52.26310335223624,2395.508604590894
ot_medium,C_gls,9,False,True,1500,50,82122602.16820687,58.393893052456896,2905.9628001030405
ot_medium,C_gls,10,False,True,1500,50,80500767.34597835,57.60830800916101,2171.3065850520456
ot_medium,C_gls,11,False,True,1500,50,74748438.63336313,97.25502001395536,3114.115836691819
ot_medium,C_gls,12,False,True,1500,50,78829083.4866746,78.58213521062332,2128.2412856052606
ot_medium,C_gls,13,False,True,1500,50,82329330.76718412,41.94206010558901,2308.008473309195
ot_medium,C_gls,14,False,True,1500,49,85097433.18687585,43.04332118833184,1828.4403309868328
