instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Medium,MOEA/D,846428919,10500,45.859843015670776,39,49560096.48407683,100.62967604467114,250.77849255753767
Medium,MOEA/D,1841261662,10500,47.334277391433716,35,53085273.25905528,51.29325534314603,52.286263155650545
Medium,MOEA/D,1190382222,10500,44.935436487197876,13,81374927.99757448,48.89934621260157,119.30671298094006
Medium,MOEA/D,72124473,10500,46.191834688186646,22,58377592.81105417,28.97787553908503,145.15753583151277
Medium,MOEA/D,1642588603,10500,48.313533544540405,48,67837030.97223157,44.78629378619414,245.60550275459815
Medium,MOEA/D,1566923138,10500,46.370227098464966,66,57956790.491409265,10.464219517973278,118.85095222891717
Medium,PLS,1826701614,10000,26.28780174255371,120,63408026.82597947,321.2580435600619,1946.4024433315333
Medium,PLS,1367864806,10000,25.469110250473022,118,56650430.0324081,362.21907206972355,1349.0073651868915
Medium,PLS,1097657231,10000,23.972930192947388,89,56876355.913124636,472.8560644016387,1507.1359701215317
Medium,PLS,579362555,10000,24.8495032787323,117,58729808.23754654,409.4118197472571,1635.6007132943578
Medium,PLS,661058651,10000,25.916624069213867,115,55462963.590344384,490.8388903876802,1648.3995327796445
Medium,PLS,87989972,10000,25.43903660774231,162,59043782.37639778,412.6157686827459,1430.800832360739
Medium,PLS,161576974,10000,24.58276867866516,66,59183734.56744906,340.0577026633999,1462.9038754738588
Medium,PLS,35492826,10000,24.15153455734253,94,56332283.85207973,465.84599250980125,1142.8312504028381
Medium,PLS,376383645,10000,25.043463706970215,141,62201714.143920906,318.8799712763545,1618.4198024339244
