instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
ot_large,PLS,1752032165,10000,59.77117323875427,62,176857836.56063527,2657.116157633773,1606.9465269889686
ot_large,PLS,1440696407,10000,61.094141721725464,68,161946306.25619745,2918.285079110909,4137.7078929371
ot_large,PLS,5880883,10000,60.96969485282898,106,237244295.20301488,1833.9381788626642,3124.9208622421133
ot_large,PLS,846428919,10000,59.13437342643738,83,210703980.7617636,3044.0637356110306,2804.6911351123313
ot_large,PLS,1841261662,10000,58.24035453796387,51,205290259.37268206,2331.510175640135,2681.2025695296506
ot_large,PLS,1190382222,10000,59.644545555114746,93,159513390.07837224,2274.523443624851,4253.362611809903
ot_large,PLS,72124473,10000,58.74174404144287,45,139870292.22099653,3050.7908237207516,3961.6735697833815
ot_large,PLS,1642588603,10000,60.2530152797699,81,124348299.86813033,3615.7793380111893,2018.2144678034233
ot_large,PLS,1566923138,10000,60.47189784049988,84,173694168.5027237,2574.8762856676735,2705.250135117332
ot_large,Graph-PMX NSGA-II,1826701614,10000,129.12185144424438,100,460414888.2830135,494.13112908105063,6390.784460908103
ot_large,Graph-PMX NSGA-II,1367864806,10000,90.70993113517761,100,462249971.5873235,518.5996140140497,7017.474650103586
ot_large,Graph-PMX NSGA-II,1097657231,10000,90.08297276496887,100,502233791.9911641,262.11418764873423,6174.441859262432
ot_large,Graph-PMX NSGA-II,579362555,10000,3049.2470486164093,100,475753108.8040823,213.0821949358439,7914.460398695014
ot_large,Graph-PMX NSGA-II,661058651,10000,98.86776685714722,100,491618324.1833894,405.73585827345784,7370.59556818884
ot_large,Graph-PMX NSGA-II,87989972,10000,88.89248275756836,100,451373832.4907625,398.63343878748924,7775.898482074611
ot_large,Graph-PMX NSGA-II,161576974,10000,87.79667663574219,100,447537668.8812088,597.2202471106463,6689.755335160325
ot_large,Graph-PMX NSGA-II,35492826,10000,827.8373558521271,100,503734348.6503372,321.2466794119353,7162.059592205943
ot_large,Graph-PMX NSGA-II,376383645,10000,96.6236560344696,100,471434537.48561734,419.3922269579193,6016.937968655075
ot_large,Graph-PMX NSGA-II,1746484539,10000,92.80710029602051,100,461483624.9141109,625.873401401692,5634.647890889066
ot_large,Graph-PMX NSGA-II,1394609702,10000,93.36707973480225,100,500256871.5969595,362.7896050341164,6302.584801156976
ot_large,Graph-PMX NSGA-II,1960127675,10000,93.1761269569397,100,484037144.98790276,617.5574484412346,7181.089788740812
ot_large,Graph-PMX NSGA-II,1081530686,10000,92.65199089050293,100,481220558.24734217,389.8902756096325,6112.276998270849
ot_large,Graph-PMX NSGA-II,1302740407,10000,96.05294156074524,100,454472621.2708038,393.8201589290934,5966.828298499037
ot_large,Graph-PMX NSGA-II,2084654369,10000,92.03921031951904,100,486709584.35126054,659.5715056032541,5503.358423071738
ot_large,Graph-PMX NSGA-II,1566581934,10000,93.0801751613617,100,479545490.3711247,455.6629345126404,6088.376707486718
ot_large,Graph-PMX NSGA-II,1357791198,10000,97.08083534240723,100,475942828.00676835,329.08106443700115,6026.958651522529
ot_large,Graph-PMX NSGA-II,1167425778,10000,97.92595982551575,100,485663759.94802177,522.5423052371139,7145.773295343485
ot_large,Graph-PMX NSGA-II,1202413557,10000,93.38850235939026,100,448231467.73251915,454.01828218114207,6430.496060201929
ot_large,Graph-PMX NSGA-II,2008052738,10000,95.54012537002563,100,495445381.3795614,413.85845116551764,5421.664383994533
ot_large,Graph-PMX NSGA-II,595598245,10000,93.38429927825928,100,481104329.5999621,485.9516302152243,7326.021090601123
ot_large,Graph-PMX NSGA-II,1752032165,10000,102.42492413520813,100,488259946.8847351,345.84551852194863,7221.133249906305
ot_large,Graph-PMX NSGA-II,1440696407,10000,95.11024498939514,100,439615712.1530762,742.0700167553196,6677.308895950879
ot_large,Graph-PMX NSGA-II,5880883,10000,94.26296281814575,100,485673844.0355114,301.1511774878688,7863.024974248205
ot_large,Graph-PMX NSGA-II,846428919,10000,94.1347074508667,100,450968734.41419065,400.70917334134026,7217.0835038858795
ot_large,Graph-PMX NSGA-II,1841261662,10000,98.76963353157043,100,486453310.9878893,512.4390146273956,6903.0002283762715
ot_large,Graph-PMX NSGA-II,1190382222,10000,94.13115501403809,100,510266459.45558864,516.140592974122,7534.621718195112
ot_large,Graph-PMX NSGA-II,72124473,10000,94.96292686462402,100,491840559.08368206,516.2003079305761,5813.260444724146
ot_large,Graph-PMX NSGA-II,1642588603,10000,95.11555743217468,100,496717900.92734236,498.87313021471357,6565.642416758857
ot_large,Graph-PMX NSGA-II,1566923138,10000,96.87202882766724,100,494203821.15486443,413.6312257659095,6645.6931018300675
