instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
ot_medium,Graph-PMX NSGA-II,1746484539,10000,37.258572816848755,100,89617945.76608361,114.05314101789398,2605.357757135024
ot_medium,Graph-PMX NSGA-II,1394609702,10000,35.572397232055664,100,82431618.93275896,122.88578685887539,2688.145910950308
ot_medium,Graph-PMX NSGA-II,1960127675,10000,38.08065629005432,100,79857400.24017853,160.04493587879813,2108.4006451619193
ot_medium,Graph-PMX NSGA-II,1081530686,10000,37.21514058113098,100,82805470.37444216,85.89740913505791,2934.765802871734
ot_medium,Graph-PMX NSGA-II,1302740407,10000,43.3106210231781,100,88324301.3587001,66.15846908922536,2594.0364670746753
ot_medium,Graph-PMX NSGA-II,2084654369,10000,38.338340759277344,100,82563430.79654674,113.7463551417154,2738.1697019862504
ot_medium,Graph-PMX NSGA-II,1566581934,10000,35.85324501991272,100,83506074.11197188,134.68828746463393,3248.3434111156625
ot_medium,Graph-PMX NSGA-II,1357791198,10000,39.11870765686035,100,84828725.44616513,112.00385978926421,3043.698270072042
ot_medium,Graph-PMX NSGA-II,1167425778,10000,35.92688798904419,100,84548049.61684784,155.3587796858387,2956.8676389359275
ot_medium,Graph-PMX NSGA-II,1202413557,10000,36.07494020462036,100,87334642.31004032,140.1292981624588,2566.6046607546837
ot_medium,Graph-PMX NSGA-II,2008052738,10000,36.16173505783081,100,78623428.1122941,134.5543173384779,3021.947257653208
ot_medium,Graph-PMX NSGA-II,595598245,10000,34.20030617713928,100,81632717.0361869,162.33465615488177,2702.7644622040057
ot_medium,Graph-PMX NSGA-II,1752032165,10000,36.52841591835022,100,85464000.88093823,129.70720070014525,2299.7126532144066
ot_medium,Graph-PMX NSGA-II,1440696407,10000,36.22309994697571,100,86954920.76013272,88.8178424010502,2972.167202414218
ot_medium,Graph-PMX NSGA-II,5880883,10000,37.07388925552368,100,79902486.86364949,142.7041590074784,2961.3451825193124
ot_medium,Graph-PMX NSGA-II,846428919,10000,36.37807369232178,100,84377693.0450806,114.61958672434112,2433.787129097136
ot_medium,Graph-PMX NSGA-II,1841261662,10000,35.91138219833374,100,84590904.68521196,86.7221319445206,3266.411689837746
ot_medium,Graph-PMX NSGA-II,1190382222,10000,34.529608726501465,100,84987827.89651504,160.74446352406773,2911.877285865822
ot_medium,Graph-PMX NSGA-II,72124473,10000,35.48729395866394,100,81526850.11031449,116.50101570121109,2999.317489951943
ot_medium,Graph-PMX NSGA-II,1642588603,10000,35.35221028327942,100,88445040.81982464,151.69818978003968,2537.515732770646
ot_medium,Graph-PMX NSGA-II,1566923138,10000,37.32807636260986,100,80153692.33623333,138.14333607249714,2852.7402564715867
